Tick PD1 PD2 PD3
4192 005 181 082
4193 007 181 082
4194 009 181 082
4195 012 181 081
4196 015 181 080
4197 018 181 079
4198 023 181 078
4199 027 180 075
4200 032 180 072
4201 038 180 069
4202 045 180 065
4203 053 180 060
4204 061 180 055
4205 068 180 048
4206 077 180 041
4207 085 180 034
4208 093 180 028
4209 102 180 022
4210 110 180 017
4211 119 180 013
4212 126 180 010
4213 133 180 007
4214 140 180 005
4215 146 180 003
4216 152 180 002
4217 157 180 002
4218 161 180 001
4219 165 180 001
4220 168 180 000
4221 172 180 000
4222 174 180 000
4223 176 180 000
4224 178 180 000
4225 180 180 000
4226 181 180 000
4227 182 180 000
4228 183 180 000
4229 184 180 000
4230 185 180 000
4231 185 180 000
4232 186 180 000
4233 187 180 000
4234 187 180 000
4235 188 180 001
4236 188 180 001
4237 189 180 002
4238 190 180 003
4239 190 180 005
4240 191 180 008
4241 191 180 011
4242 191 180 015
4243 192 180 019
4244 192 180 024
4245 192 180 029
4246 192 180 034
4247 192 180 039
4248 192 180 044
4249 192 180 049
4250 193 180 054
4251 193 180 058
4252 193 181 063
4253 193 181 066
4254 193 181 070
4255 193 181 073
4256 193 181 075
4257 192 181 077
4258 193 181 078
4259 193 181 079
4260 193 181 080
4261 192 181 081
4262 192 181 081
4263 192 181 081
4264 192 181 081
4265 192 182 081
4266 192 182 080
4267 192 182 080
4268 192 182 079
4269 192 182 077
4270 192 182 075
4271 192 182 073
4272 192 182 070
4273 191 182 066
4274 191 182 062
4275 191 182 057
4276 191 182 053
4277 191 182 048
4278 191 183 042
4279 191 183 037
4280 191 183 032
4281 191 183 027
4282 191 183 023
4283 191 183 018
4284 191 183 015
4285 191 183 012
4286 191 183 009
4287 191 183 007
4288 191 183 005
4289 191 183 004
4290 191 183 002
4291 191 183 002
4292 191 183 001
4293 191 183 000
4294 191 183 000
4295 191 183 000
4296 191 183 000
4297 191 183 000
4298 191 183 000
4299 192 183 000
4300 192 183 000
4301 191 182 000
4302 192 182 000
4303 192 182 000
4304 192 181 000
4305 192 181 000
4306 192 181 001
4307 192 180 001
4308 192 180 003
4309 193 179 004
4310 193 178 007
4311 193 178 010
4312 193 177 013
4313 193 176 018
4314 193 175 022
4315 193 173 028
4316 193 171 033
4317 193 169 039
4318 193 167 044
4319 193 164 050
4320 193 160 056
4321 193 156 061
4322 192 151 066
4323 192 146 070
4324 192 140 073
4325 192 135 076
4326 192 128 078
4327 192 121 079
4328 191 114 080
4329 191 107 081
4330 191 100 081
4331 190 092 081
4332 190 085 081
4333 189 078 080
4334 189 071 080
4335 188 065 079
4336 188 058 078
4337 187 052 077
4338 186 046 075
4339 185 041 074
4340 184 036 071
4341 184 032 069
4342 182 028 066
4343 181 024 063
4344 179 021 059
4345 178 018 055
4346 176 015 051
4347 173 013 046
4348 171 011 041
4349 168 009 037
4350 163 007 032
4351 158 006 028
4352 151 005 023
4353 143 004 019
4354 135 003 015
4355 127 002 012
4356 119 001 009
4357 111 001 006
4358 103 000 003
4359 096 000 002
4360 089 000 001
4361 082 000 000
4362 075 000 000
4363 068 000 000
4364 062 000 000
4365 056 000 000
4366 049 000 000
4367 042 000 000
4368 036 000 000
4369 030 000 000
4370 025 000 000
4371 020 000 000
4372 016 000 000
4373 013 000 000
4374 010 000 000
4375 008 000 001
4376 006 000 002
4377 004 000 004
4378 003 000 006
4379 002 000 009
4380 001 000 012
4381 001 000 015
4382 000 000 019
4383 000 000 023
4384 000 000 028
4385 000 000 032
4386 000 000 037
4387 000 000 041
4388 000 000 046
4389 000 000 050
4390 000 000 054
4391 000 000 058
4392 000 000 062
4393 000 000 065
4394 000 000 068
4395 000 000 071
4396 000 000 073
4397 000 000 075
4398 000 000 076
4399 000 000 077
4400 000 000 078
4401 000 000 079
4402 000 000 079
4403 000 000 080
4404 000 000 080
4405 000 000 080
4406 000 000 080
4407 000 000 079
4408 000 000 079
4409 000 000 078
4410 000 000 076
4411 000 000 074
4412 000 000 071
4413 000 000 068
4414 000 000 064
4415 000 000 059
4416 000 000 053
4417 000 000 047
4418 000 000 041
4419 000 000 035
4420 000 000 029
4421 000 000 023
4422 000 000 018
4423 000 000 013
4424 000 000 009
4425 000 000 006
4426 000 000 004
4427 000 000 002
4428 000 000 001
4429 000 000 000
4430 000 000 000
4431 000 000 000
4432 000 000 000
4433 000 000 000
4434 000 000 000
4435 000 000 000
4436 000 000 000
4437 001 000 000
4438 002 000 000
4439 003 000 000
4440 005 000 000
4441 007 000 000
4442 009 000 000
4443 011 000 000
4444 014 000 000
4445 017 000 000
4446 021 000 000
4447 024 000 001
4448 028 000 002
4449 033 000 003
4450 037 000 004
4451 043 000 006
4452 050 000 008
4453 059 000 010
4454 069 000 013
4455 078 000 016
4456 087 000 020
4457 096 000 025
4458 105 000 029
4459 113 000 035
4460 121 000 040
4461 128 000 046
4462 135 000 051
4463 141 000 057
4464 146 000 062
4465 151 000 067
4466 157 000 071
4467 162 000 074
4468 166 000 076
4469 171 000 079
4470 174 000 080
4471 177 000 081
4472 180 000 082
4473 181 000 082
4474 183 000 082
4475 185 000 082
4476 186 000 081
4477 187 000 080
4478 188 000 079
4479 189 000 078
4480 189 000 076
4481 190 000 073
4482 191 000 070
4483 191 000 067
4484 192 000 063
4485 192 000 059
4486 193 000 054
4487 193 000 048
4488 193 000 042
4489 193 000 036
4490 194 000 031
4491 194 000 025
4492 194 000 021
4493 194 000 016
4494 194 000 012
4495 194 000 009
4496 194 000 007
4497 194 000 004
4498 194 000 003
4499 194 000 001
4500 194 000 000
4501 194 000 000
4502 194 000 000
4503 193 000 000
4504 193 000 000
4505 193 000 000
4506 193 000 000
4507 193 000 000
4508 193 000 000
4509 192 000 000
4510 192 000 000
4511 192 000 000
4512 192 000 000
4513 191 000 000
4514 191 000 000
4515 191 000 000
4516 191 000 000
4517 191 000 001
4518 190 000 002
4519 190 000 003
4520 190 000 006
4521 189 000 009
4522 189 000 012
4523 189 000 016
4524 189 000 021
4525 188 000 026
4526 188 000 031
4527 188 000 036
4528 188 000 042
4529 188 000 047
4530 187 000 052
4531 187 000 057
4532 187 000 062
4533 187 000 066
4534 186 000 070
4535 186 000 073
4536 186 000 076
4537 186 000 078
4538 185 000 080
4539 185 000 081
4540 185 000 082
4541 185 000 082
4542 185 000 083
4543 185 000 083
4544 185 000 083
4545 184 000 082
4546 184 000 082
4547 184 001 081
4548 184 001 080
4549 184 002 079
4550 184 003 077
4551 184 004 075
4552 184 005 072
4553 184 007 069
4554 184 009 066
4555 184 011 062
4556 184 014 057
4557 184 017 052
4558 183 020 047
4559 183 024 042
4560 183 029 037
4561 183 033 032
4562 183 038 027
4563 183 043 023
4564 183 049 018
4565 183 056 014
4566 183 063 010
4567 183 070 007
4568 182 077 005
4569 182 085 003
4570 182 093 001
4571 182 101 000
4572 182 110 000
4573 182 117 000
4574 182 125 000
4575 182 132 000
4576 182 139 000
4577 182 146 000
4578 182 151 000
4579 182 156 000
4580 182 161 000
4581 182 165 000
4582 182 169 000
4583 181 172 001
4584 182 174 001
4585 181 176 002
4586 181 178 003
4587 181 179 005
4588 181 181 007
4589 181 182 009
4590 181 182 012
4591 181 183 015
4592 181 184 019
4593 181 185 023
4594 181 186 028
4595 181 186 033
4596 181 187 038
4597 181 187 044
4598 181 188 049
4599 181 188 055
4600 181 189 060
4601 181 189 065
4602 181 189 069
4603 181 189 073
4604 181 189 076
4605 181 189 079
4606 181 190 082
4607 181 190 084
4608 181 190 086
4609 181 190 087
4610 181 190 088
4611 181 190 088
4612 181 189 088
4613 181 189 087
4614 181 189 087
4615 181 189 086
4616 181 189 085
4617 181 189 083
4618 181 189 081
4619 181 189 079
4620 181 189 076
4621 181 189 073
4622 181 189 070
4623 181 189 066
4624 181 189 063
4625 182 189 059
4626 181 188 054
4627 182 188 050
4628 182 188 045
4629 182 188 040
4630 182 188 036
4631 182 188 032
4632 182 188 027
4633 182 188 023
4634 182 188 019
4635 182 187 015
4636 182 188 011
4637 182 187 008
4638 182 187 005
4639 182 187 003
4640 182 187 002
4641 182 187 001
4642 183 186 000
4643 183 186 000
4644 183 186 000
4645 183 186 000
4646 183 186 000
4647 183 186 000
4648 183 186 000
4649 183 186 000
4650 183 186 000
4651 183 185 001
4652 183 185 001
4653 183 185 002
4654 183 185 002
4655 183 185 003
4656 183 185 004
4657 183 185 006
4658 183 185 008
4659 183 185 010
4660 183 185 013
4661 184 185 017
4662 183 184 020
4663 184 184 024
4664 184 184 028
4665 184 184 033
4666 184 184 037
4667 184 184 042
4668 184 184 046
4669 184 184 050
4670 184 184 054
4671 184 184 059
4672 185 184 063
4673 185 184 067
4674 185 184 071
4675 185 184 075
4676 185 184 079
4677 186 184 082
4678 186 184 084
4679 186 183 085
4680 186 183 087
4681 186 183 087
4682 186 183 088
4683 186 183 088
4684 187 183 087
4685 187 183 087
4686 187 183 086
4687 187 183 085
4688 187 183 084
4689 187 182 082
4690 187 182 080
4691 187 182 077
4692 187 182 073
4693 187 182 069
4694 187 182 065
4695 187 182 060
4696 187 182 055
4697 187 182 050
4698 187 182 045
4699 187 182 040
4700 187 181 035
4701 187 182 030
4702 187 182 025
4703 187 181 021
4704 187 181 016
4705 187 181 012
4706 187 181 009
4707 187 181 006
4708 187 181 004
4709 187 181 002
4710 187 181 002
4711 187 181 001
4712 187 181 001
4713 188 181 000
4714 188 181 000
4715 188 181 000
4716 188 181 000
4717 187 181 000
4718 188 181 001
4719 187 181 001
4720 187 181 001
4721 187 180 001
4722 187 180 002
4723 187 180 002
4724 187 180 003
4725 186 180 003
4726 186 180 004
4727 186 180 005
4728 185 180 008
4729 185 180 010
4730 184 180 014
4731 184 180 018
4732 183 180 022
4733 182 180 027
4734 182 180 033
4735 180 180 039
4736 179 180 046
4737 178 180 052
4738 176 180 058
4739 174 180 063
4740 171 180 068
4741 168 180 073
4742 164 180 077
4743 159 180 080
4744 154 180 083
4745 148 180 085
4746 142 180 087
4747 135 180 088
4748 128 180 089
4749 120 179 090
4750 112 179 090
4751 104 179 090
4752 093 179 090
4753 082 179 090
4754 072 179 089
4755 062 179 088
4756 053 179 086
4757 046 179 084
4758 040 179 081
4759 033 179 077
4760 028 179 072
4761 023 179 066
4762 019 179 060
4763 015 179 054
4764 012 179 047
4765 009 179 041
4766 007 179 035
4767 005 179 029
4768 004 179 023
4769 003 179 018
4770 002 179 014
4771 002 179 010
4772 001 179 007
4773 000 179 005
4774 000 179 004
4775 000 179 002
4776 000 179 002
4777 000 179 001
4778 000 179 001
4779 000 178 001
4780 000 178 001
4781 000 178 001
4782 000 178 000
4783 000 178 001
4784 000 178 001
4785 000 178 001
4786 000 178 001
4787 000 178 001
4788 000 178 001
4789 000 178 002
4790 000 178 002
4791 000 178 002
4792 000 178 003
4793 000 178 004
4794 000 178 004
4795 000 178 005
4796 000 178 007
4797 000 178 009
4798 000 178 011
4799 000 178 014
4800 000 178 018
4801 000 178 022
4802 000 178 027
4803 000 178 033
4804 000 178 039
4805 000 178 046
4806 000 178 054
4807 000 178 061
4808 000 178 068
4809 000 178 074
4810 000 178 079
4811 000 178 084
4812 000 178 087
4813 000 178 089
4814 000 178 090
4815 000 178 091
4816 000 178 092
4817 000 178 092
4818 000 178 092
4819 000 178 091
4820 001 178 090
4821 002 178 089
4822 003 178 088
4823 005 178 086
4824 007 178 083
4825 010 178 080
4826 013 178 076
4827 017 178 072
4828 021 178 068
4829 026 178 063
4830 031 178 058
4831 036 178 053
4832 042 178 048
4833 048 178 043
4834 054 178 038
4835 061 178 034
4836 067 178 030
4837 074 178 026
4838 081 178 022
4839 087 178 019
4840 094 178 015
4841 100 178 013
4842 106 178 010
4843 114 178 008
4844 123 178 006
4845 131 178 005
4846 138 178 004
4847 146 178 003
4848 152 178 002
4849 157 178 001
4850 162 178 001
4851 167 178 001
4852 172 179 001
4853 175 179 001
4854 179 179 001
4855 181 179 001
4856 183 179 001
4857 185 179 001
4858 187 179 002
4859 188 179 002
4860 189 179 003
4861 190 179 005
4862 190 179 007
4863 191 179 010
4864 192 179 014
4865 193 179 018
4866 193 179 022
4867 194 179 027
4868 194 180 032
4869 195 180 037
4870 195 180 043
4871 195 180 048
4872 196 180 054
4873 196 180 059
4874 196 180 064
4875 196 180 068
4876 196 180 072
4877 197 180 076
4878 197 180 079
4879 197 180 082
4880 197 180 084
4881 197 180 086
4882 197 180 088
4883 197 180 090
4884 197 180 091
4885 197 180 092
4886 197 180 093
4887 197 181 094
4888 197 181 095
4889 197 181 095
4890 197 181 095
4891 197 181 095
4892 197 181 094
4893 196 181 093
4894 196 182 092
4895 196 182 090
4896 196 182 087
4897 196 182 084
4898 196 182 080
4899 195 182 075
4900 195 183 069
4901 195 183 063
4902 195 183 057
4903 194 183 050
4904 194 183 044
4905 194 183 037
4906 194 183 031
4907 193 183 025
4908 193 183 019
4909 193 184 015
4910 193 184 011
4911 193 184 007
4912 193 184 005
4913 192 184 003
4914 192 184 002
4915 192 184 002
4916 192 184 001
4917 192 184 001
4918 191 184 001
4919 191 185 001
4920 191 185 001
4921 191 185 001
4922 191 185 001
4923 191 185 001
4924 191 185 001
4925 191 185 001
4926 191 185 002
4927 191 185 002
4928 191 186 002
4929 191 186 003
4930 191 186 003
4931 191 186 004
4932 190 186 006
4933 190 186 008
4934 190 186 010
4935 190 186 013
4936 190 187 017
4937 190 187 022
4938 190 187 027
4939 190 187 032
4940 190 187 039
4941 190 187 045
4942 189 187 051
4943 189 187 057
4944 189 187 064
4945 189 187 069
4946 189 187 074
4947 189 187 079
4948 189 187 082
4949 189 187 086
4950 189 187 089
4951 189 187 091
4952 190 187 093
4953 189 187 094
4954 189 187 095
4955 189 186 096
4956 189 186 097
4957 189 186 097
4958 190 186 097
4959 190 186 096
4960 189 185 095
4961 190 185 094
4962 190 184 092
4963 189 184 089
4964 190 183 086
4965 190 182 083
4966 190 182 079
4967 189 181 074
4968 189 180 069
4969 189 179 064
4970 189 177 058
4971 190 176 053
4972 190 174 048
4973 190 173 043
4974 190 171 038
4975 190 168 034
4976 190 166 030
4977 190 163 025
4978 189 160 022
4979 189 157 018
4980 189 153 014
4981 189 148 011
4982 189 143 008
4983 189 137 005
4984 189 129 003
4985 189 121 002
4986 189 112 001
4987 189 102 000
4988 189 092 000
4989 189 083 000
4990 189 073 000
4991 189 064 000
4992 189 056 000
4993 189 048 000
4994 189 041 001
4995 189 035 001
4996 189 029 002
4997 189 024 003
4998 189 020 004
4999 189 016 005
5000 189 013 008
5001 189 010 010
5002 189 008 013
5003 190 006 017
5004 190 005 021
5005 190 003 025
5006 190 003 030
5007 190 002 036
5008 190 001 043
5009 190 000 050
5010 190 000 056
5011 190 000 062
5012 190 000 068
5013 190 000 072
5014 190 000 077
5015 190 000 081
5016 190 000 084
5017 189 000 086
5018 189 000 088
5019 189 000 090
5020 189 000 092
5021 188 000 093
5022 188 000 094
5023 188 000 095
5024 187 000 095
5025 187 000 096
5026 186 000 096
5027 186 000 095
5028 185 000 095
5029 184 000 094
5030 184 000 093
5031 183 000 091
5032 181 000 089
5033 180 000 086
5034 178 000 082
5035 175 000 077
5036 172 000 072
5037 169 000 066
5038 165 000 059
5039 160 000 052
5040 155 000 045
5041 149 000 038
5042 142 000 032
5043 135 000 026
5044 128 000 021
5045 120 000 016
5046 112 000 012
5047 103 000 009
5048 093 000 006
5049 084 000 004
5050 075 000 002
5051 068 000 001
5052 059 000 001
5053 052 000 000
5054 044 000 000
5055 037 000 000
5056 032 000 000
5057 027 000 000
5058 022 000 000
5059 018 000 000
5060 015 000 000
5061 012 000 001
5062 010 000 001
5063 008 000 001
5064 006 000 002
5065 005 000 003
5066 004 000 003
5067 004 000 005
5068 003 000 006
5069 002 000 008
5070 002 000 010
5071 001 000 012
5072 001 000 015
5073 001 000 018
5074 000 000 022
5075 000 000 026
5076 000 000 032
5077 000 000 038
5078 000 000 044
5079 000 000 050
5080 000 000 056
5081 000 000 062
5082 000 000 067
5083 000 000 072
5084 000 000 077
5085 000 000 081
5086 000 000 085
5087 000 000 088
5088 000 000 091
5089 000 000 093
5090 000 000 094
5091 000 000 095
5092 000 000 095
5093 000 000 095
5094 000 000 094
5095 000 000 094
5096 000 000 092
5097 000 000 091
5098 000 000 089
5099 000 000 087
5100 000 000 084
5101 000 000 081
5102 000 000 078
5103 000 000 073
5104 000 000 069
5105 000 000 064
5106 000 000 058
5107 000 000 053
5108 000 000 047
5109 000 000 041
5110 000 000 036
5111 000 000 030
5112 000 000 024
5113 001 000 019
5114 001 000 015
5115 001 000 011
5116 002 000 008
5117 002 000 005
5118 003 000 003
5119 004 000 002
5120 005 000 001
5121 006 000 000
5122 007 000 000
5123 009 000 000
5124 012 000 000
5125 014 000 000
5126 018 000 000
5127 022 000 000
5128 027 000 000
5129 032 000 000
5130 038 000 000
5131 044 000 001
5132 051 000 001
5133 059 000 002
5134 066 000 002
5135 074 000 003
5136 083 000 005
5137 091 000 007
5138 100 000 010
5139 109 000 013
5140 117 000 018
5141 125 000 023
5142 133 000 029
5143 140 000 035
5144 147 000 041
5145 153 000 048
5146 159 000 054
5147 163 000 060
5148 168 000 066
5149 172 000 071
5150 175 000 075
5151 177 000 079
5152 180 000 082
5153 182 000 085
5154 183 000 088
5155 184 000 090
5156 184 000 092
5157 185 000 094
5158 186 000 095
5159 187 000 095
5160 187 000 095
5161 188 000 095
5162 188 000 095
5163 189 000 094
5164 189 000 094
5165 189 000 092
5166 190 000 091
5167 190 000 089
5168 190 000 087
5169 190 000 084
5170 190 000 080
5171 190 000 075
5172 190 000 070
5173 190 000 064
5174 189 000 058
5175 189 000 052
5176 189 000 045
5177 189 000 039
5178 188 000 032
5179 188 000 027
5180 187 000 021
5181 187 000 017
5182 186 000 012
5183 185 000 009
5184 184 000 006
5185 183 000 004
5186 182 000 002
5187 180 000 001
5188 178 001 000
5189 175 001 000
5190 172 002 000
5191 169 002 000
5192 165 003 000
5193 160 004 000
5194 154 006 000
5195 148 007 000
5196 141 009 000
5197 134 012 001
5198 126 014 001
5199 118 018 002
5200 110 022 002
5201 101 027 003
5202 090 032 005
5203 079 038 007
5204 069 046 010
5205 061 055 015
5206 054 064 020
5207 047 074 026
5208 041 084 032
5209 037 094 039
5210 032 103 046
5211 027 112 053
5212 023 121 059
5213 019 130 066
5214 016 137 071
5215 014 144 075
5216 012 150 079
5217 010 155 083
5218 008 160 085
5219 007 164 088
5220 006 168 089
5221 006 171 091
5222 005 174 093
5223 004 177 094
5224 004 179 095
5225 003 181 095
5226 003 182 096
5227 002 183 096
5228 002 184 097
5229 001 185 097
5230 001 186 097
5231 000 187 097
5232 000 187 096
5233 000 188 096
5234 000 189 095
5235 000 190 094
5236 000 191 092
5237 000 192 088
5238 000 193 083
5239 000 193 077
5240 000 194 070
5241 000 195 062
5242 000 195 055
5243 000 195 047
5244 000 196 039
5245 000 196 033
5246 000 196 026
5247 000 196 020
5248 000 196 015
5249 000 196 011
5250 000 196 008
5251 000 196 005
5252 000 196 003
5253 000 196 002
5254 000 196 001
5255 000 196 001
5256 000 196 001
5257 000 196 000
5258 000 195 000
5259 000 195 000
5260 000 195 000
5261 000 195 001
5262 000 195 001
5263 000 195 001
5264 000 195 001
5265 000 194 002
5266 000 194 002
5267 000 194 002
5268 000 194 003
5269 000 193 004
5270 000 193 005
5271 000 193 007
5272 000 192 008
5273 000 192 011
5274 000 192 014
5275 000 191 017
5276 000 191 020
5277 000 190 024
5278 000 190 028
5279 000 189 033
5280 000 189 040
5281 000 188 046
5282 000 187 053
5283 000 186 059
5284 000 185 065
5285 000 184 070
5286 000 183 074
5287 000 181 079
5288 000 179 082
5289 000 176 085
5290 000 173 087
5291 000 170 088
5292 000 166 089
5293 000 161 090
5294 000 156 091
5295 000 151 091
5296 000 144 091
5297 000 137 091
5298 000 129 090
5299 000 121 089
5300 000 113 087
5301 000 104 086
5302 000 096 084
5303 000 087 081
5304 000 078 077
5305 000 068 072
5306 000 059 066
5307 000 051 059
5308 000 044 052
5309 000 037 046
5310 000 031 039
5311 000 026 033
5312 000 022 027
5313 000 018 021
5314 000 015 016
5315 000 012 012
5316 000 010 009
5317 000 008 006
5318 000 007 004
5319 000 006 002
5320 000 005 001
5321 000 004 000
5322 000 004 000
5323 000 003 000
5324 000 003 000
5325 000 002 000
5326 000 002 000
5327 000 002 000
5328 000 001 000
5329 000 001 000
5330 000 001 000
5331 000 000 000
5332 000 000 001
5333 000 000 001
5334 000 000 002
5335 000 000 003
5336 000 000 005
5337 000 000 008
5338 000 000 011
5339 000 000 015
5340 000 000 020
5341 000 000 026
5342 000 000 032
5343 000 000 038
5344 000 000 045
5345 000 000 052
5346 000 000 059
5347 000 000 065
5348 000 000 070
5349 000 000 074
5350 000 000 078
5351 000 000 081
5352 000 000 084
5353 000 000 086
5354 000 000 088
5355 000 000 089
5356 000 000 090
5357 000 000 091
5358 000 000 091
5359 000 000 092
5360 000 000 091
5361 000 000 091
5362 000 000 091
5363 000 000 090
5364 000 000 088
5365 000 000 087
5366 000 000 085
5367 000 000 083
5368 000 000 080
5369 000 000 077
5370 000 000 073
5371 000 000 069
5372 000 000 065
5373 000 000 060
5374 000 000 055
5375 000 000 051
5376 000 000 046
5377 000 000 041
5378 000 000 035
5379 000 000 030
5380 000 000 025
5381 000 000 020
5382 000 000 014
5383 000 000 009
5384 000 000 004
5385 000 000 002
5386 000 000 000
5387 000 000 000
5388 000 000 000
5389 000 000 000
5390 000 000 000
5391 000 001 000
5392 000 001 001
5393 000 002 001
5394 000 003 002
5395 000 004 003
5396 000 006 005
5397 000 008 007
5398 000 011 009
5399 000 013 012
5400 000 017 016
5401 000 020 020
5402 000 024 024
5403 000 029 029
5404 000 033 034
5405 000 038 039
5406 000 044 045
5407 000 050 051
5408 000 056 057
5409 000 063 062
5410 000 070 067
5411 000 077 072
5412 000 084 076
5413 001 092 080
5414 002 099 083
5415 004 106 085
5416 005 112 087
5417 007 119 089
5418 009 125 090
5419 012 131 091
5420 015 136 092
5421 018 142 093
5422 021 146 093
5423 025 150 093
5424 029 155 093
5425 033 158 093
5426 038 162 093
5427 042 165 092
5428 049 167 092
5429 057 171 091
5430 066 174 090
5431 076 177 088
5432 086 179 085
5433 095 181 082
5434 104 183 077
5435 113 184 071
5436 122 185 065
5437 131 186 058
5438 139 187 050
5439 146 188 043
5440 152 189 036
5441 157 189 029
5442 162 190 023
5443 167 190 018
5444 170 191 013
5445 173 191 009
5446 176 191 006
5447 177 192 004
5448 179 192 002
5449 180 192 001
5450 181 192 001
5451 182 193 001
5452 183 193 000
5453 183 193 000
5454 184 193 000
5455 185 193 000
5456 185 193 001
5457 186 193 001
5458 186 193 001
5459 187 193 001
5460 187 193 002
5461 187 193 002
5462 188 193 003
5463 188 193 004
5464 188 193 005
5465 188 193 007
5466 189 193 009
5467 189 193 011
5468 189 193 015
5469 189 192 018
5470 189 192 022
5471 189 192 026
5472 189 191 031
5473 189 191 037
5474 189 191 044
5475 189 190 051
5476 189 190 058
5477 188 189 064
5478 188 189 069
5479 188 188 074
5480 188 188 078
5481 188 187 081
5482 188 186 084
5483 188 185 087
5484 188 185 089
5485 188 184 090
5486 188 183 091
5487 187 181 092
5488 187 180 093
5489 187 179 093
5490 187 177 093
5491 187 174 093
5492 187 171 092
5493 187 167 091
5494 187 162 090
5495 186 157 088
5496 186 152 087
5497 186 146 084
5498 186 139 081
5499 186 132 078
5500 186 124 073
5501 185 116 068
5502 185 108 063
5503 185 099 057
5504 185 089 050
5505 185 079 042
5506 185 071 036
5507 185 062 029
5508 185 054 023
5509 184 047 018
5510 184 041 014
5511 184 035 010
5512 184 031 007
5513 184 026 005
5514 184 022 003
5515 183 019 001
5516 183 016 000
5517 183 013 000
5518 183 011 000
5519 183 009 000
5520 183 008 000
5521 183 006 000
5522 183 006 000
5523 182 005 000
5524 182 004 000
5525 182 003 000
5526 182 003 001
5527 182 002 001
5528 182 002 002
5529 182 002 003
5530 182 001 005
5531 182 001 007
5532 182 000 011
5533 181 000 016
5534 181 000 021
5535 181 000 027
5536 181 000 033
5537 181 000 040
5538 181 000 047
5539 181 000 054
5540 181 000 060
5541 181 000 066
5542 181 000 071
5543 181 000 076
5544 181 000 080
5545 181 000 084
5546 181 000 087
5547 181 000 089
5548 181 000 091
5549 181 000 092
5550 181 000 094
5551 181 000 094
5552 181 000 095
5553 181 000 095
5554 181 000 095
5555 181 000 094
5556 181 000 093
5557 181 000 091
5558 181 000 089
5559 181 000 087
5560 181 000 084
5561 181 000 080
5562 181 000 076
5563 181 000 071
5564 181 000 066
5565 181 000 060
5566 181 000 054
5567 181 000 048
5568 181 000 042
5569 181 000 036
5570 181 000 030
5571 181 000 025
5572 181 000 020
5573 182 000 016
5574 181 000 012
5575 182 000 009
5576 182 000 006
5577 182 000 004
5578 182 000 003
5579 181 000 001
5580 181 000 001
5581 181 000 000
5582 181 000 000
5583 181 000 000
5584 181 000 000
5585 181 000 000
5586 181 000 000
5587 181 000 000
5588 181 000 000
5589 181 000 000
5590 181 000 000
5591 181 000 001
5592 181 000 002
5593 181 001 004
5594 181 002 007
5595 181 003 010
5596 182 004 014
5597 182 006 018
5598 182 008 023
5599 182 011 029
5600 182 014 035
5601 182 018 042
5602 182 023 048
5603 182 028 055
5604 182 034 061
5605 182 039 067
5606 182 046 072
5607 182 053 077
5608 182 060 081
5609 183 067 084
5610 183 074 087
5611 183 081 089
5612 183 089 090
5613 183 096 092
5614 183 103 093
5615 184 110 094
5616 184 116 094
5617 184 122 094
5618 184 129 095
5619 184 135 095
5620 184 141 095
5621 185 147 094
5622 185 154 093
5623 185 160 091
5624 185 165 088
5625 185 169 085
5626 186 172 080
5627 186 175 074
5628 186 176 068
5629 186 178 061
5630 186 179 054
5631 186 180 046
5632 186 181 039
5633 187 182 032
5634 187 182 026
5635 187 183 020
5636 187 184 015
5637 187 184 011
5638 188 185 008
5639 188 185 006
5640 188 186 004
5641 188 186 002
5642 188 186 002
5643 188 187 001
5644 189 187 001
5645 189 187 000
5646 189 188 000
5647 189 188 000
5648 189 188 000
5649 190 188 000
5650 190 188 000
5651 190 188 001
5652 190 188 001
5653 191 188 002
5654 191 188 003
5655 191 188 005
5656 191 188 008
5657 191 188 011
5658 191 188 014
5659 192 188 018
5660 192 188 023
5661 192 188 028
5662 192 188 034
5663 192 188 040
5664 192 187 046
5665 192 187 052
5666 192 187 058
5667 192 187 063
5668 192 187 067
5669 192 187 072
5670 192 187 075
5671 191 186 079
5672 191 186 082
5673 191 186 085
5674 190 186 087
5675 190 186 089
5676 189 186 090
5677 188 185 090
5678 188 185 091
5679 187 185 090
5680 186 185 090
5681 184 185 089
5682 183 185 088
5683 181 185 087
5684 179 185 086
5685 177 185 083
5686 174 185 081
5687 171 185 077
5688 167 184 073
5689 162 184 068
5690 157 184 063
5691 151 184 057
5692 145 184 051
5693 139 184 046
5694 131 184 040
5695 123 183 034
5696 113 183 027
5697 104 183 022
5698 094 183 016
5699 085 183 012
5700 076 183 009
5701 067 182 006
5702 059 182 004
5703 050 182 002
5704 042 182 001
5705 036 182 001
5706 030 182 000
5707 025 182 000
5708 020 182 000
5709 016 181 000
5710 013 181 000
5711 010 181 000
5712 008 181 000
5713 006 181 000
5714 004 181 000
5715 003 181 001
5716 002 181 002
5717 001 181 003
5718 001 181 006
5719 000 181 010
5720 000 181 014
5721 000 181 020
5722 000 180 026
5723 000 180 032
5724 000 180 040
5725 000 180 047
5726 000 180 054
5727 000 180 060
5728 000 179 066
5729 000 179 071
5730 000 179 075
5731 000 179 079
5732 000 179 081
5733 000 179 083
5734 000 179 085
5735 000 179 086
5736 000 179 087
5737 000 179 087
5738 000 179 088
5739 000 179 088
5740 000 179 088
5741 000 179 088
5742 000 179 088
5743 000 179 087
5744 000 179 087
